transaction_id,order_date,customer_id,product_id,quantity,unit_price,total_sales,region,sales_channel,clean_order_date,product_name,category,brand,cost,selling_price,calc_revenue,total_profit
TRX02098,2024-06-29,CUST1146,1021,3,29213,87639,Bandung,Offline,2024-06-29,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX02115,2024-04-30,CUST1185,1021,2,29213,58426,Jakarta,Online,2024-04-30,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX02183,2024-05-14,CUST1266,1021,7,29213,204491,Jakarta,Offline,2024-05-14,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX02208,2024-12-29,CUST1064,1021,2,29213,58426,Makassar,Online,2024-12-29,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX02276,2024-11-27,CUST1052,1021,10,29213,292130,Bandung,Offline,2024-11-27,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX02292,2024-12-18,CUST1122,1021,5,29213,146065,Bandung,Offline,2024-12-18,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX02304,2024-04-22,CUST1072,1021,7,29213,204491,Surabaya,Offline,2024-04-22,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX02308,2024-12-13,CUST1178,1021,5,29213,146065,Surabaya,Offline,2024-12-13,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX02331,2024-10-24,CUST1262,1021,4,29213,116852,Surabaya,Online,2024-10-24,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX02351,2024-03-16,CUST1014,1021,7,29213,204491,Surabaya,Offline,2024-03-16,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX02363,2024-03-22,CUST1118,1021,1,29213,29213,Jakarta,Online,2024-03-22,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX02377,2024-08-12,CUST1218,1021,2,29213,58426,Medan,Online,2024-08-12,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX02396,2024-03-11,CUST1059,1021,9,29213,262917,Medan,Online,2024-03-11,Buavita Variant 1,Food,Buavita,21875,29213,262917,66042
TRX02406,2024-05-29,CUST1125,1021,9,29213,262917,Makassar,Offline,2024-05-29,Buavita Variant 1,Food,Buavita,21875,29213,262917,66042
TRX02417,2024-01-17,CUST1277,1021,5,29213,146065,Surabaya,Online,2024-01-17,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX02433,2024-04-26,CUST1089,1021,3,29213,87639,Bandung,Online,2024-04-26,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX02460,2024-09-10,CUST1101,1021,10,29213,292130,Bandung,Offline,2024-09-10,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX02507,2024-07-19,CUST1226,1021,7,29213,204491,Medan,Offline,2024-07-19,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX02640,2024-06-12,CUST1065,1021,3,29213,87639,Makassar,Offline,2024-06-12,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX02668,2024-04-23,CUST1115,1021,2,29213,58426,Jakarta,Offline,2024-04-23,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX02677,2024-12-11,CUST1239,1021,8,29213,233704,Jakarta,Online,2024-12-11,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX02684,2024-04-21,CUST1214,1021,6,29213,175278,Makassar,Offline,2024-04-21,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX02700,2024-05-05,CUST1236,1021,3,29213,87639,Jakarta,Online,2024-05-05,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX02709,2024-11-24,CUST1037,1021,6,29213,175278,Medan,Offline,2024-11-24,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX02718,2024-10-26,CUST1006,1021,3,29213,87639,Surabaya,Offline,2024-10-26,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX02760,2024-05-30,CUST1191,1021,5,29213,146065,Jakarta,Offline,2024-05-30,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX02774,2024-08-23,CUST1185,1021,4,29213,116852,Surabaya,Online,2024-08-23,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX02784,2024-04-03,CUST1294,1021,2,29213,58426,Surabaya,Offline,2024-04-03,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX02787,2024-01-05,CUST1115,1021,1,29213,29213,Surabaya,Offline,2024-01-05,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX02809,2024-02-01,CUST1107,1021,1,29213,29213,Surabaya,Offline,2024-02-01,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX02817,2024-06-27,CUST1114,1021,1,29213,29213,Jakarta,Offline,2024-06-27,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX02844,2024-03-22,CUST1051,1021,6,29213,175278,Bandung,Online,2024-03-22,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX02871,2024-12-10,CUST1215,1021,10,29213,292130,Medan,Online,2024-12-10,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX02928,2024-11-21,CUST1255,1021,4,29213,116852,Bandung,Online,2024-11-21,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX03003,2024-03-20,CUST1205,1021,10,29213,292130,Makassar,Online,2024-03-20,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX03017,2024-10-26,CUST1292,1021,8,29213,233704,Bandung,Offline,2024-10-26,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX03019,2024-07-08,CUST1035,1021,2,29213,58426,Bandung,Online,2024-07-08,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX03042,2024-04-17,CUST1025,1021,4,29213,116852,Jakarta,Offline,2024-04-17,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX03070,2024-06-14,CUST1244,1021,2,29213,58426,Makassar,Offline,2024-06-14,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX03099,2024-11-26,CUST1165,1021,7,29213,204491,Medan,Online,2024-11-26,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX03101,2024-10-18,CUST1020,1021,10,29213,292130,Makassar,Online,2024-10-18,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX03143,2024-05-23,CUST1144,1021,2,29213,58426,Medan,Online,2024-05-23,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX03200,2024-02-04,CUST1094,1021,8,29213,233704,Makassar,Offline,2024-02-04,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX03236,2024-05-16,CUST1026,1021,4,29213,116852,Medan,Offline,2024-05-16,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX03238,2024-03-02,CUST1071,1021,6,29213,175278,Bandung,Online,2024-03-02,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX03258,2024-11-03,CUST1193,1021,2,29213,58426,Bandung,Offline,2024-11-03,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX03259,2024-04-21,CUST1160,1021,4,29213,116852,Surabaya,Offline,2024-04-21,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX03269,2024-02-10,CUST1268,1021,5,29213,146065,Surabaya,Offline,2024-02-10,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX03293,2024-10-29,CUST1071,1021,8,29213,233704,Surabaya,Offline,2024-10-29,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX03311,2024-01-07,CUST1068,1021,5,29213,146065,Bandung,Offline,2024-01-07,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX03335,2024-01-27,CUST1001,1021,3,29213,87639,Medan,Online,2024-01-27,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX03339,2024-11-10,CUST1000,1021,1,29213,29213,Bandung,Online,2024-11-10,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX03353,2024-08-30,CUST1017,1021,4,29213,116852,Surabaya,Online,2024-08-30,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX03360,2024-09-19,CUST1253,1021,4,29213,116852,Surabaya,Online,2024-09-19,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX03376,2024-10-24,CUST1109,1021,8,29213,233704,Makassar,Offline,2024-10-24,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX03389,2024-05-08,CUST1009,1021,9,29213,262917,Makassar,Online,2024-05-08,Buavita Variant 1,Food,Buavita,21875,29213,262917,66042
TRX03416,2024-02-05,CUST1048,1021,3,29213,87639,Makassar,Online,2024-02-05,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX03434,2024-04-15,CUST1228,1021,6,29213,175278,Bandung,Online,2024-04-15,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX03495,2024-10-02,CUST1282,1021,4,29213,116852,Jakarta,Offline,2024-10-02,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX03509,2024-09-08,CUST1267,1021,5,29213,146065,Jakarta,Online,2024-09-08,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX03510,2024-05-27,CUST1256,1021,3,29213,87639,Makassar,Online,2024-05-27,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX03516,2024-10-15,CUST1062,1021,7,29213,204491,Bandung,Offline,2024-10-15,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX03526,2024-05-07,CUST1264,1021,8,29213,233704,Bandung,Offline,2024-05-07,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX03557,2024-12-14,CUST1109,1021,10,29213,292130,Medan,Offline,2024-12-14,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX03598,2024-10-14,CUST1116,1021,5,29213,146065,Makassar,Online,2024-10-14,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX03652,2024-04-30,CUST1207,1021,8,29213,233704,Makassar,Online,2024-04-30,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX03672,2024-09-29,CUST1252,1021,10,29213,292130,Medan,Online,2024-09-29,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX03673,2024-10-21,CUST1223,1021,10,29213,292130,Makassar,Offline,2024-10-21,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX03712,2024-10-02,CUST1226,1021,8,29213,233704,Surabaya,Offline,2024-10-02,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX03716,2024-11-10,CUST1060,1021,5,29213,146065,Jakarta,Offline,2024-11-10,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX03723,2024-04-03,CUST1051,1021,9,29213,262917,Surabaya,Offline,2024-04-03,Buavita Variant 1,Food,Buavita,21875,29213,262917,66042
TRX03726,2024-08-04,CUST1229,1021,4,29213,116852,Medan,Offline,2024-08-04,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX03757,2024-01-29,CUST1169,1021,3,29213,87639,Bandung,Offline,2024-01-29,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX03759,2024-03-11,CUST1296,1021,6,29213,175278,Makassar,Online,2024-03-11,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX03761,2024-07-22,CUST1027,1021,6,29213,175278,Makassar,Online,2024-07-22,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX03762,2024-01-20,CUST1022,1021,3,29213,87639,Surabaya,Offline,2024-01-20,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX03782,2024-11-14,CUST1109,1021,4,29213,116852,Jakarta,Offline,2024-11-14,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX03875,2024-05-16,CUST1231,1021,1,29213,29213,Makassar,Offline,2024-05-16,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX03878,2024-07-01,CUST1296,1021,3,29213,87639,Bandung,Offline,2024-07-01,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX03893,2024-04-08,CUST1148,1021,1,29213,29213,Surabaya,Online,2024-04-08,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX03932,2024-05-08,CUST1273,1021,9,29213,262917,Makassar,Offline,2024-05-08,Buavita Variant 1,Food,Buavita,21875,29213,262917,66042
TRX03941,2024-12-22,CUST1197,1021,6,29213,175278,Makassar,Online,2024-12-22,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX03946,2024-05-10,CUST1156,1021,7,29213,204491,Surabaya,Offline,2024-05-10,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX04046,2024-02-06,CUST1018,1021,4,29213,116852,Surabaya,Offline,2024-02-06,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX04085,2024-02-06,CUST1017,1021,7,29213,204491,Jakarta,Offline,2024-02-06,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX04089,2024-01-23,CUST1123,1021,5,29213,146065,Medan,Offline,2024-01-23,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX04121,2024-06-22,CUST1121,1021,1,29213,29213,Medan,Online,2024-06-22,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX04162,2024-10-19,CUST1194,1021,10,29213,292130,Surabaya,Online,2024-10-19,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX04201,2024-03-18,CUST1247,1021,1,29213,29213,Bandung,Online,2024-03-18,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX04233,2024-06-05,CUST1062,1021,9,29213,262917,Makassar,Offline,2024-06-05,Buavita Variant 1,Food,Buavita,21875,29213,262917,66042
TRX04235,2024-07-24,CUST1029,1021,3,29213,87639,Makassar,Offline,2024-07-24,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX04246,2024-11-14,CUST1254,1021,2,29213,58426,Jakarta,Online,2024-11-14,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX04271,2024-10-28,CUST1197,1021,1,29213,29213,Surabaya,Offline,2024-10-28,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX04279,2024-11-10,CUST1148,1021,6,29213,175278,Makassar,Offline,2024-11-10,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX04292,2024-09-02,CUST1022,1021,2,29213,58426,Medan,Offline,2024-09-02,Buavita Variant 1,Food,Buavita,21875,29213,58426,14676
TRX04313,2024-10-25,CUST1025,1021,7,29213,204491,Bandung,Online,2024-10-25,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX04359,2024-08-25,CUST1010,1021,5,29213,146065,Bandung,Online,2024-08-25,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX04405,2024-11-09,CUST1031,1021,10,29213,292130,Jakarta,Offline,2024-11-09,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX04436,2024-10-19,CUST1145,1021,10,29213,292130,Medan,Offline,2024-10-19,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX04439,2024-09-22,CUST1175,1021,8,29213,233704,Bandung,Offline,2024-09-22,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX04448,2024-01-01,CUST1284,1021,4,29213,116852,Makassar,Online,2024-01-01,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX04454,2024-02-22,CUST1182,1021,7,29213,204491,Bandung,Online,2024-02-22,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX04496,2024-01-20,CUST1262,1021,7,29213,204491,Medan,Online,2024-01-20,Buavita Variant 1,Food,Buavita,21875,29213,204491,51366
TRX04504,2024-07-14,CUST1254,1021,5,29213,146065,Jakarta,Offline,2024-07-14,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX04510,2024-04-26,CUST1295,1021,8,29213,233704,Jakarta,Online,2024-04-26,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX04529,2024-08-27,CUST1295,1021,8,29213,233704,Jakarta,Offline,2024-08-27,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX04586,2024-05-02,CUST1282,1021,6,29213,175278,Jakarta,Online,2024-05-02,Buavita Variant 1,Food,Buavita,21875,29213,175278,44028
TRX04599,2024-07-19,CUST1212,1021,4,29213,116852,Bandung,Online,2024-07-19,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX04618,2024-07-11,CUST1011,1021,3,29213,87639,Bandung,Online,2024-07-11,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX04676,2024-03-29,CUST1112,1021,10,29213,292130,Jakarta,Offline,2024-03-29,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX04695,2024-05-18,CUST1150,1021,9,29213,262917,Medan,Offline,2024-05-18,Buavita Variant 1,Food,Buavita,21875,29213,262917,66042
TRX04732,2024-08-28,CUST1079,1021,10,29213,292130,Bandung,Online,2024-08-28,Buavita Variant 1,Food,Buavita,21875,29213,292130,73380
TRX04765,2024-07-11,CUST1023,1021,3,29213,87639,Makassar,Offline,2024-07-11,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX04774,2024-09-28,CUST1008,1021,4,29213,116852,Bandung,Offline,2024-09-28,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX04787,2024-01-30,CUST1171,1021,3,29213,87639,Surabaya,Online,2024-01-30,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX04788,2024-01-04,CUST1177,1021,5,29213,146065,Jakarta,Online,2024-01-04,Buavita Variant 1,Food,Buavita,21875,29213,146065,36690
TRX04789,2024-04-12,CUST1295,1021,8,29213,233704,Medan,Online,2024-04-12,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX04850,2024-06-24,CUST1050,1021,8,29213,233704,Makassar,Online,2024-06-24,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX04910,2024-11-15,CUST1023,1021,3,29213,87639,Surabaya,Offline,2024-11-15,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX04921,2024-08-02,CUST1286,1021,3,29213,87639,Makassar,Online,2024-08-02,Buavita Variant 1,Food,Buavita,21875,29213,87639,22014
TRX04927,2024-10-24,CUST1112,1021,1,29213,29213,Medan,Online,2024-10-24,Buavita Variant 1,Food,Buavita,21875,29213,29213,7338
TRX04943,2024-01-14,CUST1202,1021,4,29213,116852,Medan,Offline,2024-01-14,Buavita Variant 1,Food,Buavita,21875,29213,116852,29352
TRX04979,2024-01-25,CUST1104,1021,8,29213,233704,Jakarta,Online,2024-01-25,Buavita Variant 1,Food,Buavita,21875,29213,233704,58704
TRX04980,2024-11-23,CUST1033,1021,9,29213,262917,Medan,Online,2024-11-23,Buavita Variant 1,Food,Buavita,21875,29213,262917,66042
TRX00012,2024-02-26,CUST1078,1022,1,33700,33700,Bandung,Offline,2024-02-26,Buavita Variant 2,Food,Buavita,22687,33700,33700,11013
TRX00021,2024-01-30,CUST1123,1022,4,33700,134800,Makassar,Online,2024-01-30,Buavita Variant 2,Food,Buavita,22687,33700,134800,44052
TRX00033,2024-08-04,CUST1210,1022,6,33700,202200,Medan,Online,2024-08-04,Buavita Variant 2,Food,Buavita,22687,33700,202200,66078
TRX00074,2024-10-24,CUST1135,1022,3,33700,101100,Jakarta,Online,2024-10-24,Buavita Variant 2,Food,Buavita,22687,33700,101100,33039
TRX00121,2024-02-05,CUST1259,1022,6,33700,202200,Surabaya,Online,2024-02-05,Buavita Variant 2,Food,Buavita,22687,33700,202200,66078
TRX00144,2024-05-25,CUST1240,1022,10,33700,337000,Medan,Offline,2024-05-25,Buavita Variant 2,Food,Buavita,22687,33700,337000,110130
TRX00148,2024-06-04,CUST1043,1022,10,33700,337000,Bandung,Online,2024-06-04,Buavita Variant 2,Food,Buavita,22687,33700,337000,110130
TRX00161,2024-10-03,CUST1252,1022,9,33700,303300,Medan,Online,2024-10-03,Buavita Variant 2,Food,Buavita,22687,33700,303300,99117
TRX00171,2024-01-01,CUST1277,1022,9,33700,303300,Medan,Offline,2024-01-01,Buavita Variant 2,Food,Buavita,22687,33700,303300,99117
TRX00186,2024-07-29,CUST1022,1022,4,33700,134800,Surabaya,Offline,2024-07-29,Buavita Variant 2,Food,Buavita,22687,33700,134800,44052
TRX00217,2024-07-07,CUST1134,1022,8,33700,269600,Makassar,Offline,2024-07-07,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX00248,2024-03-19,CUST1242,1022,6,33700,202200,Jakarta,Online,2024-03-19,Buavita Variant 2,Food,Buavita,22687,33700,202200,66078
TRX00258,2024-01-04,CUST1092,1022,6,33700,202200,Bandung,Offline,2024-01-04,Buavita Variant 2,Food,Buavita,22687,33700,202200,66078
TRX00259,2024-03-13,CUST1015,1022,2,33700,67400,Jakarta,Online,2024-03-13,Buavita Variant 2,Food,Buavita,22687,33700,67400,22026
TRX00272,2024-07-22,CUST1021,1022,2,33700,67400,Medan,Online,2024-07-22,Buavita Variant 2,Food,Buavita,22687,33700,67400,22026
TRX00288,2024-10-24,CUST1283,1022,8,33700,269600,Jakarta,Offline,2024-10-24,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX00373,2024-01-22,CUST1014,1022,10,33700,337000,Jakarta,Online,2024-01-22,Buavita Variant 2,Food,Buavita,22687,33700,337000,110130
TRX00393,2024-08-18,CUST1281,1022,9,33700,303300,Surabaya,Online,2024-08-18,Buavita Variant 2,Food,Buavita,22687,33700,303300,99117
TRX00405,2024-12-14,CUST1124,1022,3,33700,101100,Jakarta,Online,2024-12-14,Buavita Variant 2,Food,Buavita,22687,33700,101100,33039
TRX00447,2024-08-14,CUST1059,1022,9,33700,303300,Bandung,Offline,2024-08-14,Buavita Variant 2,Food,Buavita,22687,33700,303300,99117
TRX00454,2024-03-10,CUST1215,1022,3,33700,101100,Surabaya,Offline,2024-03-10,Buavita Variant 2,Food,Buavita,22687,33700,101100,33039
TRX00462,2024-10-31,CUST1017,1022,2,33700,67400,Medan,Online,2024-10-31,Buavita Variant 2,Food,Buavita,22687,33700,67400,22026
TRX00472,2024-10-14,CUST1211,1022,1,33700,33700,Medan,Online,2024-10-14,Buavita Variant 2,Food,Buavita,22687,33700,33700,11013
TRX00504,2024-01-22,CUST1117,1022,9,33700,303300,Bandung,Offline,2024-01-22,Buavita Variant 2,Food,Buavita,22687,33700,303300,99117
TRX00523,2024-09-23,CUST1086,1022,10,33700,337000,Medan,Online,2024-09-23,Buavita Variant 2,Food,Buavita,22687,33700,337000,110130
TRX00552,2024-06-24,CUST1055,1022,1,33700,33700,Bandung,Online,2024-06-24,Buavita Variant 2,Food,Buavita,22687,33700,33700,11013
TRX00566,2024-11-01,CUST1070,1022,7,33700,235900,Makassar,Offline,2024-11-01,Buavita Variant 2,Food,Buavita,22687,33700,235900,77091
TRX00589,2024-09-20,CUST1142,1022,7,33700,235900,Surabaya,Offline,2024-09-20,Buavita Variant 2,Food,Buavita,22687,33700,235900,77091
TRX00606,2024-03-11,CUST1195,1022,5,33700,168500,Bandung,Online,2024-03-11,Buavita Variant 2,Food,Buavita,22687,33700,168500,55065
TRX00674,2024-07-15,CUST1070,1022,5,33700,168500,Medan,Online,2024-07-15,Buavita Variant 2,Food,Buavita,22687,33700,168500,55065
TRX00684,2024-10-17,CUST1288,1022,6,33700,202200,Bandung,Online,2024-10-17,Buavita Variant 2,Food,Buavita,22687,33700,202200,66078
TRX00693,2024-03-30,CUST1287,1022,6,33700,202200,Makassar,Offline,2024-03-30,Buavita Variant 2,Food,Buavita,22687,33700,202200,66078
TRX00717,2024-12-04,CUST1135,1022,8,33700,269600,Jakarta,Offline,2024-12-04,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX00738,2024-07-09,CUST1010,1022,5,33700,168500,Surabaya,Offline,2024-07-09,Buavita Variant 2,Food,Buavita,22687,33700,168500,55065
TRX00741,2024-11-05,CUST1045,1022,7,33700,235900,Bandung,Offline,2024-11-05,Buavita Variant 2,Food,Buavita,22687,33700,235900,77091
TRX00767,2024-12-17,CUST1273,1022,4,33700,134800,Medan,Offline,2024-12-17,Buavita Variant 2,Food,Buavita,22687,33700,134800,44052
TRX00769,2024-02-19,CUST1241,1022,5,33700,168500,Bandung,Offline,2024-02-19,Buavita Variant 2,Food,Buavita,22687,33700,168500,55065
TRX00776,2024-04-12,CUST1175,1022,3,33700,101100,Medan,Offline,2024-04-12,Buavita Variant 2,Food,Buavita,22687,33700,101100,33039
TRX00783,2024-01-08,CUST1164,1022,6,33700,202200,Makassar,Online,2024-01-08,Buavita Variant 2,Food,Buavita,22687,33700,202200,66078
TRX00810,2024-07-09,CUST1175,1022,2,33700,67400,Bandung,Online,2024-07-09,Buavita Variant 2,Food,Buavita,22687,33700,67400,22026
TRX00822,2024-03-25,CUST1038,1022,8,33700,269600,Medan,Offline,2024-03-25,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX00828,2024-01-19,CUST1285,1022,7,33700,235900,Makassar,Online,2024-01-19,Buavita Variant 2,Food,Buavita,22687,33700,235900,77091
TRX00831,2024-06-18,CUST1286,1022,8,33700,269600,Makassar,Offline,2024-06-18,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX00832,2024-08-19,CUST1058,1022,6,33700,202200,Jakarta,Online,2024-08-19,Buavita Variant 2,Food,Buavita,22687,33700,202200,66078
TRX00835,2024-02-24,CUST1130,1022,7,33700,235900,Makassar,Online,2024-02-24,Buavita Variant 2,Food,Buavita,22687,33700,235900,77091
TRX00837,2024-06-22,CUST1055,1022,4,33700,134800,Medan,Online,2024-06-22,Buavita Variant 2,Food,Buavita,22687,33700,134800,44052
TRX00906,2024-04-18,CUST1018,1022,10,33700,337000,Makassar,Offline,2024-04-18,Buavita Variant 2,Food,Buavita,22687,33700,337000,110130
TRX00931,2024-03-28,CUST1112,1022,8,33700,269600,Medan,Online,2024-03-28,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX00954,2024-11-03,CUST1222,1022,8,33700,269600,Jakarta,Online,2024-11-03,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX00978,2024-04-15,CUST1117,1022,5,33700,168500,Bandung,Online,2024-04-15,Buavita Variant 2,Food,Buavita,22687,33700,168500,55065
TRX00986,2024-12-23,CUST1265,1022,2,33700,67400,Medan,Offline,2024-12-23,Buavita Variant 2,Food,Buavita,22687,33700,67400,22026
TRX00995,2024-03-17,CUST1242,1022,3,33700,101100,Jakarta,Online,2024-03-17,Buavita Variant 2,Food,Buavita,22687,33700,101100,33039
TRX00999,2024-08-31,CUST1049,1022,5,33700,168500,Medan,Offline,2024-08-31,Buavita Variant 2,Food,Buavita,22687,33700,168500,55065
TRX01013,2024-10-07,CUST1027,1022,8,33700,269600,Jakarta,Offline,2024-10-07,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX01026,2024-09-01,CUST1153,1022,8,33700,269600,Jakarta,Offline,2024-09-01,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX01052,2024-02-15,CUST1127,1022,6,33700,202200,Bandung,Offline,2024-02-15,Buavita Variant 2,Food,Buavita,22687,33700,202200,66078
TRX01091,2024-04-21,CUST1039,1022,10,33700,337000,Surabaya,Offline,2024-04-21,Buavita Variant 2,Food,Buavita,22687,33700,337000,110130
TRX01113,2024-08-29,CUST1011,1022,8,33700,269600,Surabaya,Online,2024-08-29,Buavita Variant 2,Food,Buavita,22687,33700,269600,88104
TRX01117,2024-01-31,CUST1145,1022,3,33700,101100,Bandung,Offline,2024-01-31,Buavita Variant 2,Food,Buavita,22687,33700,101100,33039
